@relation poi-2.0-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-precision6

@attribute wmc {'\'(-inf-10.8]\'','\'(10.8-21.6]\'','\'(21.6-32.4]\'','\'(32.4-43.2]\'','\'(43.2-54]\'','\'(54-64.8]\'','\'(64.8-75.6]\'','\'(75.6-86.4]\'','\'(86.4-97.2]\'','\'(97.2-inf)\''}
@attribute dit {'\'(-inf-1.4]\'','\'(1.4-1.8]\'','\'(1.8-2.2]\'','\'(2.2-2.6]\'','\'(2.6-3]\'','\'(3-3.4]\'','\'(3.4-3.8]\'','\'(3.8-4.2]\'','\'(4.2-4.6]\'','\'(4.6-inf)\''}
@attribute noc {'\'(-inf-12.5]\'','\'(12.5-25]\'','\'(25-37.5]\'','\'(37.5-50]\'','\'(50-62.5]\'','\'(62.5-75]\'','\'(75-87.5]\'','\'(87.5-100]\'','\'(100-112.5]\'','\'(112.5-inf)\''}
@attribute cbo {'\'(-inf-15.6]\'','\'(15.6-31.2]\'','\'(31.2-46.8]\'','\'(46.8-62.4]\'','\'(62.4-78]\'','\'(78-93.6]\'','\'(93.6-109.2]\'','\'(109.2-124.8]\'','\'(124.8-140.4]\'','\'(140.4-inf)\''}
@attribute rfc {'\'(-inf-34.1]\'','\'(34.1-68.2]\'','\'(68.2-102.3]\'','\'(102.3-136.4]\'','\'(136.4-170.5]\'','\'(170.5-204.6]\'','\'(204.6-238.7]\'','\'(238.7-272.8]\'','\'(272.8-306.9]\'','\'(306.9-inf)\''}
@attribute lcom {'\'(-inf-426.8]\'','\'(426.8-853.6]\'','\'(853.6-1280.4]\'','\'(1280.4-1707.2]\'','\'(1707.2-2134]\'','\'(2134-2560.8]\'','\'(2560.8-2987.6]\'','\'(2987.6-3414.4]\'','\'(3414.4-3841.2]\'','\'(3841.2-inf)\''}
@attribute ca {'\'(-inf-15.4]\'','\'(15.4-30.8]\'','\'(30.8-46.2]\'','\'(46.2-61.6]\'','\'(61.6-77]\'','\'(77-92.4]\'','\'(92.4-107.8]\'','\'(107.8-123.2]\'','\'(123.2-138.6]\'','\'(138.6-inf)\''}
@attribute ce {'\'(-inf-12.1]\'','\'(12.1-24.2]\'','\'(24.2-36.3]\'','\'(36.3-48.4]\'','\'(48.4-60.5]\'','\'(60.5-72.6]\'','\'(72.6-84.7]\'','\'(84.7-96.8]\'','\'(96.8-108.9]\'','\'(108.9-inf)\''}
@attribute npm {'\'(-inf-9.3]\'','\'(9.3-18.6]\'','\'(18.6-27.9]\'','\'(27.9-37.2]\'','\'(37.2-46.5]\'','\'(46.5-55.8]\'','\'(55.8-65.1]\'','\'(65.1-74.4]\'','\'(74.4-83.7]\'','\'(83.7-inf)\''}
@attribute lcom3 {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-1]\'','\'(1-1.2]\'','\'(1.2-1.4]\'','\'(1.4-1.6]\'','\'(1.6-1.8]\'','\'(1.8-inf)\''}
@attribute loc {'\'(-inf-984.9]\'','\'(984.9-1969.8]\'','\'(1969.8-2954.7]\'','\'(2954.7-3939.6]\'','\'(3939.6-4924.5]\'','\'(4924.5-5909.4]\'','\'(5909.4-6894.3]\'','\'(6894.3-7879.2]\'','\'(7879.2-8864.1]\'','\'(8864.1-inf)\''}
@attribute dam {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute moa {'\'(-inf-3.4]\'','\'(3.4-6.8]\'','\'(6.8-10.2]\'','\'(10.2-13.6]\'','\'(13.6-17]\'','\'(17-20.4]\'','\'(20.4-23.8]\'','\'(23.8-27.2]\'','\'(27.2-30.6]\'','\'(30.6-inf)\''}
@attribute mfa {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute cam {'\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.5-0.6]\'','\'(0.6-0.7]\'','\'(0.7-0.8]\'','\'(0.8-0.9]\'','\'(0.9-inf)\''}
@attribute ic {'\'(-inf-0.2]\'','\'(0.2-0.4]\'','\'(0.4-0.6]\'','\'(0.6-0.8]\'','\'(0.8-1]\'','\'(1-1.2]\'','\'(1.2-1.4]\'','\'(1.4-1.6]\'','\'(1.6-1.8]\'','\'(1.8-inf)\''}
@attribute cbm {'\'(-inf-0.7]\'','\'(0.7-1.4]\'','\'(1.4-2.1]\'','\'(2.1-2.8]\'','\'(2.8-3.5]\'','\'(3.5-4.2]\'','\'(4.2-4.9]\'','\'(4.9-5.6]\'','\'(5.6-6.3]\'','\'(6.3-inf)\''}
@attribute amc {'\'(-inf-61.40625]\'','\'(61.40625-122.8125]\'','\'(122.8125-184.21875]\'','\'(184.21875-245.625]\'','\'(245.625-307.03125]\'','\'(307.03125-368.4375]\'','\'(368.4375-429.84375]\'','\'(429.84375-491.25]\'','\'(491.25-552.65625]\'','\'(552.65625-inf)\''}
@attribute max_cc {'\'(-inf-11.7]\'','\'(11.7-23.4]\'','\'(23.4-35.1]\'','\'(35.1-46.8]\'','\'(46.8-58.5]\'','\'(58.5-70.2]\'','\'(70.2-81.9]\'','\'(81.9-93.6]\'','\'(93.6-105.3]\'','\'(105.3-inf)\''}
@attribute avg_cc {'\'(-inf-1.42222]\'','\'(1.42222-2.84444]\'','\'(2.84444-4.26666]\'','\'(4.26666-5.68888]\'','\'(5.68888-7.1111]\'','\'(7.1111-8.53332]\'','\'(8.53332-9.95554]\'','\'(9.95554-11.37776]\'','\'(11.37776-12.79998]\'','\'(12.79998-inf)\''}
@attribute bug {N,Y}

@data
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(8864.1-inf)\'','\'(0.7-0.8]\'','\'(-inf-3.4]\'','\'(0.1-0.2]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(552.65625-inf)\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',Y
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.5-0.6]\'','\'(-inf-3.4]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.5-0.6]\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.4-0.5]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.7-0.8]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.4-0.5]\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.3-0.4]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(3.8-4.2]\'','\'(-inf-12.5]\'','\'(109.2-124.8]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(123.2-138.6]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(0.9-inf)\'','\'(0.9-inf)\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.6-0.7]\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.4-0.5]\'','\'(0.8-1]\'','\'(1.4-2.1]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.6-0.8]\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(0.4-0.5]\'','\'(0.3-0.4]\'','\'(0.8-1]\'','\'(4.9-5.6]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(21.6-32.4]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(18.6-27.9]\'','\'(1-1.2]\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.5-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(1.42222-2.84444]\'',Y
'\'(-inf-10.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.6-0.8]\'','\'(-inf-984.9]\'','\'(0.1-0.2]\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.3-0.4]\'','\'(0.8-1]\'','\'(1.4-2.1]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.2-0.4]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.6-0.7]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.4-0.5]\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.3-0.4]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(0.4-0.5]\'','\'(0.3-0.4]\'','\'(0.8-1]\'','\'(0.7-1.4]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.9-inf)\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(21.6-32.4]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(27.9-37.2]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(6.8-10.2]\'','\'(0.2-0.3]\'','\'(0.2-0.3]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(32.4-43.2]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(27.9-37.2]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.5-0.6]\'','\'(3.4-6.8]\'','\'(0.2-0.3]\'','\'(0.2-0.3]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.2-0.4]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.5-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(-inf-0.2]\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.6-0.7]\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.4-0.5]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(31.2-46.8]\'','\'(68.2-102.3]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(24.2-36.3]\'','\'(9.3-18.6]\'','\'(0.2-0.4]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(54-64.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(102.3-136.4]\'','\'(1280.4-1707.2]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(55.8-65.1]\'','\'(0.8-1]\'','\'(984.9-1969.8]\'','\'(0.4-0.5]\'','\'(-inf-3.4]\'','\'(0.1-0.2]\'','\'(0.2-0.3]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.8-0.9]\'','\'(-inf-3.4]\'','\'(0.4-0.5]\'','\'(0.3-0.4]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.6-0.8]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(0.5-0.6]\'','\'(0.4-0.5]\'','\'(0.8-1]\'','\'(0.7-1.4]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',Y
'\'(10.8-21.6]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.6-0.7]\'','\'(-inf-3.4]\'','\'(0.3-0.4]\'','\'(0.4-0.5]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1-1.2]\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.6-0.8]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.3-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',Y
'\'(21.6-32.4]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(18.6-27.9]\'','\'(0.6-0.8]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(6.8-10.2]\'','\'(0.1-0.2]\'','\'(0.1-0.2]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.6-0.7]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(21.6-32.4]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(18.6-27.9]\'','\'(0.6-0.8]\'','\'(-inf-984.9]\'','\'(0.8-0.9]\'','\'(-inf-3.4]\'','\'(0.3-0.4]\'','\'(0.2-0.3]\'','\'(1.8-inf)\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(1.42222-2.84444]\'',N
'\'(21.6-32.4]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(34.1-68.2]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(18.6-27.9]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.3-0.4]\'','\'(-inf-3.4]\'','\'(0.3-0.4]\'','\'(0.2-0.3]\'','\'(0.8-1]\'','\'(5.6-6.3]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(0.2-0.4]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(1.8-inf)\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(-inf-0.1]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(10.8-21.6]\'','\'(2.6-3]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(1-1.2]\'','\'(-inf-984.9]\'','\'(-inf-0.1]\'','\'(-inf-3.4]\'','\'(0.6-0.7]\'','\'(0.5-0.6]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',N
'\'(-inf-10.8]\'','\'(1.8-2.2]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(9.3-18.6]\'','\'(1-1.2]\'','\'(-inf-984.9]\'','\'(0.3-0.4]\'','\'(-inf-3.4]\'','\'(0.2-0.3]\'','\'(0.3-0.4]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',Y
'\'(10.8-21.6]\'','\'(-inf-1.4]\'','\'(-inf-12.5]\'','\'(-inf-15.6]\'','\'(-inf-34.1]\'','\'(-inf-426.8]\'','\'(-inf-15.4]\'','\'(-inf-12.1]\'','\'(-inf-9.3]\'','\'(0.8-1]\'','\'(-inf-984.9]\'','\'(0.9-inf)\'','\'(-inf-3.4]\'','\'(-inf-0.1]\'','\'(0.4-0.5]\'','\'(-inf-0.2]\'','\'(-inf-0.7]\'','\'(-inf-61.40625]\'','\'(-inf-11.7]\'','\'(-inf-1.42222]\'',Y
